year,month,day,home,away,OT,hFinal,h1,h2,h3,h4,hOT1,hOT2,hOT3,aFinal,a1,a2,a3,a4,aOT1,aOT2,aOT3,hW,hL,hP,hGB,hPSG,hPAG,aW,aL,aP,aGB,aPSG,aPAG,dow,doy
1990,02,06,DAL,SAC,0,100,28,24,24,24,0,0,0,90,25,29,11,25,0,0,0,25,22,.532,8,101.6,101.6,12,34,.261,22.5,101.1,106.6,2,36
1990,02,06,ATL,SAS,0,94,24,24,21,25,0,0,0,105,31,26,27,21,0,0,0,21,24,.467,11.5,106.6,107.0,32,13,.711,0,105.5,101.8,2,36
1990,02,07,CHH,BOS,0,125,34,28,27,36,0,0,0,146,43,37,38,28,0,0,0,8,36,.182,23.5,99.0,108.6,28,18,.609,2.5,107.8,103.5,3,37
1990,02,07,CHI,LAL,0,103,26,29,27,21,0,0,0,121,28,30,33,30,0,0,0,28,18,.609,5,109.1,107.1,35,11,.761,0,109.6,101.6,3,37
1990,02,07,UTA,NJN,0,108,25,35,22,26,0,0,0,101,26,19,24,32,0,0,0,32,14,.696,0.5,106.8,102.0,12,35,.255,19,97.2,104.7,3,37
1990,02,07,GSW,PHI,0,113,28,37,22,26,0,0,0,112,29,35,22,26,0,0,0,23,23,.500,12,115.4,118.0,30,17,.638,1,108.2,103.3,3,37
1990,02,07,PHO,SEA,0,128,34,33,26,35,0,0,0,124,20,39,33,32,0,0,0,28,17,.622,6.5,114.4,106.4,22,23,.489,12.5,107.3,106.1,3,37
1990,02,08,UTA,CHH,0,94,27,20,17,30,0,0,0,74,18,27,7,22,0,0,0,33,14,.702,0,106.6,101.4,8,37,.178,24,98.4,108.3,4,38
1990,02,08,MIA,CLE,0,82,21,26,21,14,0,0,0,106,27,28,24,27,0,0,0,10,39,.204,22.5,98.9,109.9,21,25,.457,12.5,98.9,101.2,4,38
1990,02,08,MIN,DAL,0,77,23,17,16,21,0,0,0,90,19,22,25,24,0,0,0,10,36,.217,22.5,94.8,99.4,26,22,.542,7.5,101.4,101.1,4,38
1990,02,08,CHI,DEN,0,98,27,36,13,22,0,0,0,123,33,33,25,32,0,0,0,28,19,.596,6,108.8,107.5,26,20,.565,6.5,116.1,112.9,4,38
1990,02,08,ATL,HOU,0,110,23,39,24,24,0,0,0,108,28,37,31,12,0,0,0,22,24,.478,11.5,106.6,107.0,22,25,.468,11,104.6,104.0,4,38
1990,02,08,DET,MIL,0,104,27,25,27,25,0,0,0,101,20,32,22,27,0,0,0,35,14,.714,0,103.8,98.0,27,22,.551,8,107.3,106.9,4,38
1990,02,08,GSW,NYK,0,118,34,22,30,32,0,0,0,122,35,31,29,27,0,0,0,23,24,.489,12.5,115.5,118.1,32,16,.667,0,109.7,106.7,4,38
1990,02,08,PHI,ORL,0,99,24,27,27,21,0,0,0,101,27,27,20,27,0,0,0,30,18,.625,2,108.0,103.2,14,33,.298,20,109.6,116.6,4,38
1990,02,08,IND,SAS,0,105,27,32,23,23,0,0,0,100,24,22,32,22,0,0,0,25,23,.521,9.5,108.3,108.6,32,14,.696,0.5,105.4,101.9,4,38
1990,02,08,LAC,WSB,0,105,23,21,34,27,0,0,0,103,21,22,30,30,0,0,0,21,26,.447,14.5,103.4,104.8,18,31,.367,14.5,105.7,108.6,4,38
1990,02,13,NYK,ATL,0,114,24,27,31,32,0,0,0,109,21,26,28,34,0,0,0,33,16,.673,0,109.8,106.8,22,25,.468,12.5,106.7,107.1,2,43
1990,02,13,SAS,DAL,0,96,25,21,27,23,0,0,0,103,21,30,19,33,0,0,0,32,15,.681,1.5,105.2,101.9,27,22,.551,7.5,101.4,101.0,2,43
1990,02,13,DEN,DET,0,96,33,21,26,16,0,0,0,106,30,25,20,31,0,0,0,26,21,.553,7.5,115.7,112.7,36,14,.720,0,103.8,97.9,2,43
1990,02,13,BOS,HOU,0,107,33,22,24,28,0,0,0,94,25,24,28,17,0,0,0,29,18,.617,3,107.8,103.3,22,26,.458,12,104.4,104.0,2,43
1990,02,13,CHH,IND,0,105,32,28,22,23,0,0,0,128,33,30,38,27,0,0,0,8,38,.174,25,98.5,108.7,26,23,.531,9.5,108.7,108.6,2,43
1990,02,13,PHO,LAC,0,118,31,33,31,23,0,0,0,96,23,24,28,21,0,0,0,29,17,.630,6,114.5,106.2,21,27,.438,15,103.3,105.1,2,43
1990,02,13,CHI,MIA,0,107,34,32,24,17,0,0,0,95,27,23,25,20,0,0,0,29,19,.604,6,108.8,107.2,10,40,.200,23.5,98.8,109.9,2,43
1990,02,13,WSB,SAC,0,98,31,17,30,20,0,0,0,106,31,25,25,25,0,0,0,18,32,.360,15.5,105.6,108.6,13,34,.277,22.5,101.2,106.4,2,43
1990,02,13,POR,SEA,0,110,22,31,34,23,0,0,0,106,24,30,24,28,0,0,0,34,13,.723,1.5,112.4,106.3,22,24,.478,13,107.2,106.2,2,43
1990,02,13,MIN,UTA,1,104,36,19,29,14,6,0,0,110,26,31,18,23,12,0,0,10,37,.213,23.5,95.0,99.6,34,14,.708,0,106.6,101.5,2,43
1990,02,14,IND,CLE,1,133,24,35,30,27,17,0,0,131,28,23,34,31,15,0,0,27,23,.540,9,109.1,109.0,21,26,.447,13.5,99.6,101.8,3,44
1990,02,14,POR,LAL,1,132,30,19,23,32,13,15,0,128,29,28,27,20,13,11,0,35,13,.729,0.5,112.9,106.8,35,12,.745,0,110.0,102.3,3,44
1990,02,14,DEN,MIL,0,117,32,29,26,30,0,0,0,127,37,31,27,32,0,0,0,26,22,.542,7.5,115.7,113.0,28,22,.560,8,107.7,107.1,3,44
1990,02,14,CHH,MIN,0,86,26,25,23,12,0,0,0,95,28,19,17,31,0,0,0,8,39,.170,25,98.3,108.4,11,37,.229,22.5,95.0,99.3,3,44
1990,02,14,CHI,ORL,1,129,26,34,33,25,11,0,0,135,29,23,30,36,17,0,0,29,20,.592,6.5,109.2,107.8,15,33,.313,20,110.1,116.9,3,44
1990,02,14,NJN,PHI,0,112,25,22,27,38,0,0,0,122,27,29,49,17,0,0,0,12,36,.250,20.5,97.5,105.0,31,18,.633,2,108.3,103.4,3,44
1990,02,14,UTA,PHO,0,103,22,24,31,26,0,0,0,114,30,26,37,21,0,0,0,34,15,.694,0,106.6,101.7,30,17,.638,5,114.5,106.1,3,44
1990,02,14,BOS,SAS,0,106,22,34,29,21,0,0,0,95,35,10,34,16,0,0,0,30,18,.625,2.5,107.8,103.1,32,16,.667,1.5,105.0,102.0,3,44
1990,02,15,ORL,ATL,0,123,24,29,35,35,0,0,0,130,33,36,29,32,0,0,0,15,34,.306,20.5,110.4,117.1,23,25,.479,12,107.2,107.5,4,45
1990,02,15,WSB,GSW,0,107,25,25,31,26,0,0,0,113,21,32,26,34,0,0,0,18,33,.353,15.5,105.6,108.6,24,24,.500,12,115.4,117.9,4,45
1990,02,15,NYK,HOU,0,105,30,23,35,17,0,0,0,124,38,26,30,30,0,0,0,33,17,.660,0,109.7,107.1,23,26,.469,11,104.8,104.0,4,45
1990,02,15,SEA,NJN,0,103,28,27,33,15,0,0,0,92,24,19,29,20,0,0,0,23,24,.489,12.5,107.1,105.9,12,37,.245,20.5,97.4,105.0,4,45
1990,02,15,LAL,SAC,0,101,23,30,18,30,0,0,0,92,20,25,15,32,0,0,0,36,12,.750,0,109.8,102.1,13,35,.271,23,101.0,106.3,4,45
1990,02,16,DEN,CHH,0,107,34,21,25,27,0,0,0,113,25,33,29,26,0,0,0,26,23,.531,7.5,115.6,113.0,9,39,.188,24,98.6,108.4,5,46
1990,02,16,MIA,CHI,0,105,25,33,24,23,0,0,0,119,36,32,27,24,0,0,0,10,41,.196,23.5,98.9,110.0,30,20,.600,6,109.4,107.7,5,46
1990,02,16,ATL,CLE,0,101,27,30,23,21,0,0,0,109,31,27,29,22,0,0,0,23,26,.469,12.5,107.0,107.5,22,26,.458,13,99.8,101.8,5,46
1990,02,16,WSB,LAC,1,118,26,23,34,19,16,0,0,112,27,32,15,28,10,0,0,19,33,.365,15,105.8,108.7,21,28,.429,15.5,103.4,105.3,5,46
1990,02,16,IND,MIN,0,105,29,26,25,25,0,0,0,111,30,19,35,27,0,0,0,27,24,.529,9.5,109.1,109.0,12,37,.245,21.5,95.4,99.4,5,46
1990,02,16,SEA,PHI,1,96,25,24,23,24,0,0,0,100,25,24,22,25,4,0,0,23,25,.479,13,106.9,105.8,32,18,.640,1,108.1,103.3,5,46
1990,02,16,GSW,PHO,0,114,24,35,28,27,0,0,0,135,35,38,23,39,0,0,0,24,25,.490,12.5,115.4,118.2,31,17,.646,5,114.9,106.3,5,46
1990,02,16,BOS,POR,0,101,32,23,19,27,0,0,0,120,26,36,24,34,0,0,0,30,19,.612,2.5,107.6,103.5,36,13,.735,0.5,113.0,106.7,5,46
1990,02,16,UTA,SAS,0,86,22,24,27,13,0,0,0,100,25,25,22,28,0,0,0,34,16,.680,0,106.2,101.7,33,16,.673,0.5,104.9,101.7,5,46
1990,02,17,ORL,DAL,0,108,31,16,27,34,0,0,0,135,45,26,27,37,0,0,0,15,35,.300,21.5,110.4,117.5,28,22,.560,6.5,102.1,101.2,6,47
1990,02,17,SAS,HOU,0,104,30,26,24,24,0,0,0,102,25,26,29,22,0,0,0,34,16,.680,0.5,104.9,101.7,23,27,.460,11.5,104.7,104.0,6,47
1990,02,17,DET,MIA,0,97,19,22,20,36,0,0,0,79,20,22,21,16,0,0,0,37,14,.725,0,103.7,97.5,10,42,.192,24.5,98.6,109.8,6,47
1990,02,17,DEN,NJN,0,126,23,38,39,26,0,0,0,117,31,28,32,26,0,0,0,27,23,.540,7.5,115.8,113.1,12,38,.240,21.5,97.8,105.4,6,47
1990,02,17,CLE,NYK,1,108,25,29,20,27,7,0,0,119,31,21,21,28,18,0,0,22,27,.449,14,99.9,102.2,34,17,.667,0,109.9,107.1,6,47
1990,02,17,SAC,UTA,0,106,26,29,27,24,0,0,0,110,24,26,24,36,0,0,0,13,36,.265,23.5,101.1,106.3,35,16,.686,0,106.2,101.8,6,47
1990,02,18,SEA,CHH,0,85,29,18,26,12,0,0,0,70,16,23,14,17,0,0,0,24,25,.490,13,106.5,105.0,9,40,.184,25,98.0,107.9,7,48
1990,02,18,PHO,GSW,0,131,36,38,29,28,0,0,0,113,29,24,32,28,0,0,0,32,17,.653,5,115.2,106.4,24,26,.480,13.5,115.4,118.5,7,48
1990,02,18,BOS,LAL,0,110,30,28,36,16,0,0,0,116,29,23,40,24,0,0,0,30,20,.600,3.5,107.7,103.7,37,12,.755,0,109.9,102.2,7,48
1990,02,18,CHI,MIL,0,111,20,28,35,28,0,0,0,88,27,21,26,14,0,0,0,31,20,.608,6,109.4,107.3,28,23,.549,9,107.3,107.2,7,48
1990,02,18,ATL,MIN,0,98,28,22,21,27,0,0,0,108,23,28,33,24,0,0,0,23,27,.460,13.5,106.9,107.5,13,37,.260,21.5,95.6,99.4,7,48
1990,02,18,PHI,POR,0,110,23,35,22,30,0,0,0,109,27,32,25,25,0,0,0,33,18,.647,1,108.2,103.4,36,14,.720,1.5,112.9,106.7,7,48
1990,02,18,IND,WSB,0,97,23,31,21,22,0,0,0,116,32,21,37,26,0,0,0,27,25,.519,10.5,108.8,109.2,20,33,.377,15,106.0,108.5,7,48
1990,02,19,HOU,CHI,0,102,17,27,31,27,0,0,0,107,30,28,22,27,0,0,0,23,28,.451,12.5,104.6,104.1,32,20,.615,6,109.4,107.2,1,49
1990,02,19,DAL,CLE,0,96,20,27,27,22,0,0,0,87,24,26,24,13,0,0,0,29,22,.569,6.5,101.9,100.9,22,28,.440,15,99.7,102.0,1,49
1990,02,19,GSW,DEN,0,109,27,27,31,24,0,0,0,114,29,28,35,22,0,0,0,24,27,.471,14,115.2,118.4,28,23,.549,7.5,115.7,113.0,1,49
1990,02,19,MIA,DET,0,85,20,12,27,26,0,0,0,94,23,22,27,22,0,0,0,10,43,.189,25,98.3,109.5,38,14,.731,0,103.5,97.3,1,49
1990,02,19,SAC,LAC,0,99,30,16,31,22,0,0,0,97,16,28,34,19,0,0,0,14,36,.280,23.5,101.1,106.2,21,29,.420,16.5,103.3,105.2,1,49
1990,02,19,PHI,UTA,0,102,29,20,23,30,0,0,0,115,25,28,23,39,0,0,0,33,19,.635,1.5,108.0,103.6,36,16,.692,0,106.4,101.8,1,49
1990,02,20,WSB,ATL,0,110,29,26,29,26,0,0,0,107,21,39,21,26,0,0,0,21,33,.389,14.5,106.1,108.5,23,28,.451,14.5,106.9,107.5,2,50
1990,02,20,POR,CHH,0,104,21,27,32,24,0,0,0,94,28,27,21,18,0,0,0,37,14,.725,1.5,112.7,106.5,9,41,.180,26,97.9,107.8,2,50
1990,02,20,NJN,MIL,0,102,25,32,14,31,0,0,0,110,23,32,22,33,0,0,0,12,39,.235,22,97.9,105.5,29,23,.558,9,107.3,107.1,2,50
1990,02,20,HOU,MIN,0,92,23,26,22,21,0,0,0,97,26,25,21,25,0,0,0,23,29,.442,13,104.4,104.0,14,37,.275,21.5,95.6,99.3,2,50
1990,02,20,SEA,ORL,0,117,27,35,30,25,0,0,0,102,28,23,22,29,0,0,0,25,25,.500,13,106.7,105.0,15,36,.294,22.5,110.2,117.5,2,50
1990,02,20,BOS,PHO,0,99,31,18,26,24,0,0,0,120,22,33,40,25,0,0,0,30,21,.588,4,107.5,104.0,33,17,.660,5,115.3,106.3,2,50
1990,02,20,LAC,SAC,0,90,22,19,27,22,0,0,0,99,22,24,31,22,0,0,0,21,30,.412,17.5,103.0,105.1,15,36,.294,23.5,101.0,105.8,2,50
1990,02,20,LAL,SAS,1,115,30,29,22,25,9,0,0,114,24,28,27,27,8,0,0,38,12,.760,0,110.0,102.5,34,17,.667,1.5,105.0,101.9,2,50
1990,02,21,POR,CLE,0,109,29,19,22,39,0,0,0,121,33,31,27,30,0,0,0,37,15,.712,2.5,112.7,106.8,23,28,.451,15,100.1,102.2,3,51
1990,02,21,LAL,DEN,0,113,25,34,27,27,0,0,0,111,33,31,18,29,0,0,0,39,12,.765,0,110.1,102.6,28,24,.538,8.5,115.6,113.0,3,51
1990,02,21,ORL,DET,0,109,28,25,23,33,0,0,0,140,37,33,28,42,0,0,0,15,37,.288,23.5,110.2,117.9,39,14,.736,0,104.2,97.5,3,51
1990,02,21,PHI,GSW,0,96,30,20,26,20,0,0,0,95,19,27,24,25,0,0,0,34,19,.642,1,107.8,103.4,24,28,.462,15.5,114.8,118.0,3,51
1990,02,21,ATL,IND,0,96,20,26,22,28,0,0,0,123,34,31,30,28,0,0,0,23,29,.442,15.5,106.7,107.8,28,25,.528,11,109.1,108.9,3,51
1990,02,21,SEA,MIA,0,92,25,22,28,17,0,0,0,85,29,22,11,23,0,0,0,26,25,.510,13,106.4,104.6,10,44,.185,25.5,98.1,109.2,3,51
1990,02,21,MIN,NJN,0,93,26,18,16,33,0,0,0,95,24,27,24,20,0,0,0,14,38,.269,22.5,95.6,99.2,13,39,.250,21.5,97.8,105.3,3,51
1990,02,21,BOS,UTA,0,103,26,24,19,34,0,0,0,116,29,32,27,28,0,0,0,30,22,.577,4.5,107.4,104.3,37,16,.698,0,106.6,101.8,3,51
1990,02,22,UTA,LAC,0,116,28,29,27,32,0,0,0,102,27,17,31,27,0,0,0,38,16,.704,0,106.8,101.8,21,31,.404,18.5,103.0,105.3,4,52
1990,02,22,DAL,MIL,0,97,29,20,29,19,0,0,0,109,31,27,24,27,0,0,0,29,23,.558,8,101.8,101.0,30,23,.566,9,107.4,106.9,4,52
1990,02,22,PHO,SAC,0,104,26,30,22,26,0,0,0,98,25,25,21,27,0,0,0,34,17,.667,5,115.1,106.1,15,37,.288,24.5,101.0,105.8,4,52
1990,02,22,NYK,WSB,0,119,29,27,32,31,0,0,0,110,26,28,26,30,0,0,0,35,17,.673,0,110.1,107.2,21,34,.382,15.5,106.2,108.7,4,52
1990,02,23,DET,ATL,0,103,33,10,25,35,0,0,0,112,28,25,24,35,0,0,0,39,15,.722,0,104.2,97.8,24,29,.453,14.5,106.8,107.8,5,53
1990,02,23,MIL,CHH,0,104,25,24,22,33,0,0,0,100,19,33,22,26,0,0,0,31,23,.574,8,107.3,106.8,9,42,.176,27.5,98.0,107.8,5,53
1990,02,23,POR,CHI,0,102,27,19,27,29,0,0,0,113,26,29,31,27,0,0,0,37,16,.698,3.5,112.5,106.9,33,20,.623,5.5,109.5,107.1,5,53
1990,02,23,ORL,CLE,0,96,26,19,14,37,0,0,0,123,31,30,34,28,0,0,0,15,38,.283,23.5,109.9,118.0,24,28,.462,14,100.5,102.1,5,53
1990,02,23,LAC,DEN,0,112,32,21,25,34,0,0,0,121,36,20,30,35,0,0,0,21,32,.396,19.5,103.2,105.6,29,24,.547,8.5,115.7,113.0,5,53
1990,02,23,BOS,GSW,0,123,26,30,30,37,0,0,0,111,32,22,32,25,0,0,0,31,22,.585,4,107.7,104.4,24,29,.453,16.5,114.8,118.1,5,53
1990,02,23,DAL,IND,0,102,31,30,26,15,0,0,0,91,29,25,19,18,0,0,0,30,23,.566,7.5,101.8,100.8,28,26,.519,11,108.8,108.8,5,53
1990,02,23,PHI,LAL,0,116,22,29,37,28,0,0,0,122,35,32,35,20,0,0,0,34,20,.630,1.5,108.0,103.8,40,12,.769,0,110.3,102.9,5,53
1990,02,23,NYK,MIA,0,121,23,26,27,45,0,0,0,128,38,28,30,32,0,0,0,35,18,.660,0,110.3,107.6,11,44,.200,25,98.6,109.4,5,53
1990,02,23,HOU,NJN,0,125,34,31,29,31,0,0,0,115,16,27,28,44,0,0,0,24,29,.453,13.5,104.8,104.2,13,40,.245,22,98.1,105.6,5,53
1990,02,23,MIN,SAS,0,95,27,19,25,24,0,0,0,105,27,28,30,20,0,0,0,14,39,.264,23.5,95.6,99.3,35,17,.673,2,105.0,101.8,5,53
1990,02,23,SAC,SEA,0,85,16,17,29,23,0,0,0,97,21,25,29,22,0,0,0,15,38,.283,25.5,100.7,105.6,27,25,.519,13,106.2,104.2,5,53
1990,02,24,HOU,ATL,0,96,24,28,17,27,0,0,0,104,34,25,23,22,0,0,0,24,30,.444,14,104.6,104.2,25,29,.463,14,106.7,107.5,6,54
1990,02,24,PHI,PHO,0,99,27,20,20,32,0,0,0,126,35,28,34,29,0,0,0,34,21,.618,2,107.8,104.2,35,17,.673,5,115.3,106.0,6,54
1990,02,24,ORL,WSB,0,124,27,28,27,42,0,0,0,141,44,33,28,36,0,0,0,15,39,.278,24,110.2,118.4,22,34,.393,14.5,106.8,108.9,6,54
1990,02,25,CHH,CLE,0,86,29,14,23,20,0,0,0,102,30,23,21,28,0,0,0,9,43,.173,28.5,97.7,107.7,25,28,.472,14,100.6,101.8,7,55
1990,02,25,BOS,DEN,0,115,30,37,20,28,0,0,0,107,28,28,33,18,0,0,0,32,22,.593,3,107.9,104.4,29,25,.537,9.5,115.6,113.1,7,55
1990,02,25,POR,IND,0,112,25,27,26,34,0,0,0,117,30,25,29,33,0,0,0,37,17,.685,3.5,112.5,107.1,29,26,.527,11,108.9,108.9,7,55
1990,02,25,SAS,LAC,0,107,37,25,24,21,0,0,0,106,29,33,17,27,0,0,0,36,17,.679,2,105.1,101.9,21,33,.389,19.5,103.2,105.6,7,55
1990,02,25,UTA,LAL,0,104,21,25,30,28,0,0,0,103,26,30,25,22,0,0,0,39,16,.709,0,106.7,101.8,40,13,.755,0,110.2,102.9,7,55
1990,02,25,MIL,MIA,0,113,32,30,30,21,0,0,0,108,28,17,26,37,0,0,0,32,23,.582,8,107.4,106.8,11,45,.196,25,98.8,109.4,7,55
1990,02,25,DAL,MIN,0,87,20,20,20,27,0,0,0,82,19,18,29,16,0,0,0,31,23,.574,7.5,101.6,100.5,14,40,.259,24.5,95.3,99.1,7,55
1990,02,25,CHI,NJN,1,107,28,26,22,26,5,0,0,106,30,24,25,23,4,0,0,34,20,.630,5.5,109.4,107.1,13,41,.241,22,98.3,105.6,7,55
1990,02,25,DET,NYK,0,98,23,27,28,20,0,0,0,87,17,24,27,19,0,0,0,40,15,.727,0,104.1,97.6,35,19,.648,0,109.8,107.4,7,55
1990,02,25,GSW,SEA,0,102,22,31,28,21,0,0,0,110,30,21,31,28,0,0,0,24,30,.444,16.5,114.5,117.9,28,25,.528,12,106.3,104.2,7,55
1990,02,26,MIA,ATL,0,114,35,26,29,24,0,0,0,123,28,22,40,33,0,0,0,11,46,.193,25.5,99.0,109.7,26,29,.473,14,107.0,107.7,1,56
1990,02,26,ORL,PHI,0,110,26,27,24,33,0,0,0,129,34,28,36,31,0,0,0,15,40,.273,25,110.2,118.6,35,21,.625,1,108.2,104.3,1,56
1990,02,26,SAS,SAC,0,105,27,20,25,33,0,0,0,96,26,27,16,27,0,0,0,37,17,.685,1.5,105.1,101.8,15,39,.278,25.5,100.6,105.6,1,56
1990,02,27,MIL,CHI,0,96,20,32,21,23,0,0,0,106,26,31,24,25,0,0,0,32,24,.571,9,107.2,106.8,35,20,.636,5.5,109.3,106.9,2,57
1990,02,27,HOU,DET,1,102,32,22,23,17,8,0,0,106,22,23,25,24,12,0,0,24,31,.436,15,104.6,104.2,41,15,.732,0,104.1,97.7,2,57
1990,02,27,NJN,IND,0,113,24,23,35,31,0,0,0,118,32,27,37,22,0,0,0,13,42,.236,23,98.5,105.9,30,26,.536,11,109.1,108.9,2,57
1990,02,27,SEA,LAC,0,99,29,31,23,16,0,0,0,103,17,31,33,22,0,0,0,28,26,.519,12.5,106.1,104.1,22,33,.400,19,103.2,105.5,2,57
1990,02,27,WSB,MIN,0,88,25,24,22,17,0,0,0,104,26,24,31,23,0,0,0,22,35,.386,15,106.5,108.8,15,40,.273,24,95.5,98.9,2,57
1990,02,27,DAL,NYK,0,87,28,20,16,23,0,0,0,110,28,25,23,34,0,0,0,31,24,.564,8,101.3,100.7,36,19,.655,0,109.8,107.0,2,57
1990,02,27,CHH,ORL,0,109,30,30,27,22,0,0,0,115,31,26,27,31,0,0,0,9,44,.170,29,97.9,107.8,16,40,.286,25,110.3,118.4,2,57
1990,02,27,DEN,PHO,0,101,24,26,24,27,0,0,0,120,27,21,39,33,0,0,0,29,26,.527,10,115.3,113.2,36,17,.679,4,115.4,105.9,2,57
1990,02,27,CLE,POR,0,105,16,36,23,30,0,0,0,118,35,24,34,25,0,0,0,25,29,.463,15,100.6,102.1,38,17,.691,3,112.6,107.0,2,57
1990,02,28,IND,ATL,0,99,23,29,22,25,0,0,0,102,17,30,30,25,0,0,0,30,27,.526,11.5,108.9,108.8,27,29,.482,14,106.9,107.5,3,58
1990,02,28,DAL,BOS,0,98,30,19,15,34,0,0,0,111,25,28,24,34,0,0,0,31,25,.554,8.5,101.3,100.9,33,22,.600,3,107.9,104.3,3,58
1990,02,28,SAS,GSW,1,135,30,32,35,28,10,0,0,144,34,31,27,33,19,0,0,37,18,.673,2,105.6,102.5,25,30,.455,16.5,115.1,118.2,3,58
1990,02,28,SAC,MIA,0,92,18,25,28,21,0,0,0,113,30,31,28,24,0,0,0,15,40,.273,26.5,100.4,105.8,12,46,.207,25.5,99.3,109.4,3,58
